TXDate,TXNo,TXQty,TXP1,BuyerCode,BuyerName,ItemCode,ItemName,Product Hierarchy 3,Function,ItemType,Model,Performance,Performance.1,Material,UOM,Brand Code,Unit Cost,Sector,SubSector,Value,Rationale,www,Source
2024-11-08,SI/INV9062708,1,30.0,A0272,AIR LIQUIDE ADVANCED MATERIALS SINGAPORE PTE LTD,1000,"PVC CLEAR HOSE 3/4"" X 30MTR",Conduit & Fitting,Conduit & Fitting,,,,,,,,14.1,Engineering,,0.03,,,AN
2024-12-04,SI/INV9064501,20,0.3,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,PVC CLIP FOR 15MM COPPER PIPE 2603,Metal Profiles,Metal Profiles,,,,,,,,0.13,Industrial Gas,,0.006,,,AN
2024-05-06,SI/INV9048393,2,7.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,PVC CONTAINER (BIG),To Review,To Review,,,,,,,,4.9,Industrial Gas,,0.014,,,AN
2024-04-15,SI/INV9047207,1,4.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"PVC CONTAINER 17""",To Review,To Review,,,,,,,,1.5,Industrial Gas,,0.0045,,,AN
2024-03-11,SI/INV9044956,9,95.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,PVC EXPANDABLE BARRICADE YELLOW/BLACK EXTEND TO 3MTR,Signage & Tags & Flags,Signage & Tags & Flags,,,,,,,,59.5,Industrial Gas,,0.855,,,AN
2024-05-27,SI/INV9050041,1,26.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,PVC SAFETY BOOT APOLLO S5 HIGH PUNCTURE RESISTANT SIZE: 8,Site Safety Equipment,Site Safety Equipment,,,,,,,,20.0,Industrial Gas,,0.026,,,AN
2024-04-17,SI/INV9047201,1,26.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,PVC SAFETY BOOT APOLLO S5 HIGH PUNCTURE RESISTANT SIZE: 9,Site Safety Equipment,Site Safety Equipment,,,,,,,,20.0,Industrial Gas,,0.026,,,AN
2024-05-27,SI/INV9050041,1,26.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,PVC SAFETY BOOT APOLLO S5 HIGH PUNCTURE RESISTANT SIZE: 9,Site Safety Equipment,Site Safety Equipment,,,,,,,,20.0,Industrial Gas,,0.026,,,AN
2024-04-15,SI/INV9047193,1,4.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AD00256,PVC WALL PLUG (RED) NYLON PLUG,Electrical Accessories,Electrical Accessories,,,,,,,,0.4,Industrial Gas,,0.0045,,,AN
2024-04-15,SI/INV9047206,1,162.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00535CO,PW16AF COMBINATION SPANNER (SET) INCH,Storage,Storage,,,,,,,CLIPON,98.4,Industrial Gas,,0.162,,,AN
2024-10-09,SI/INV9060350,2,162.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00535CO,PW16AF COMBINATION SPANNER (SET) INCH,Storage,Storage,,,,,,,CLIPON,88.56,Industrial Gas,,0.324,,,AN
2024-10-07,SI/INV9060348,16,146.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00534CO,PW16MM COMBINATION SPANNER (SET) 832MM,Storage,Storage,,,,,,,CLIPON,82.17,Industrial Gas,,2.336,,,AN
2024-04-15,SI/INV9047206,1,143.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00534CO,PW16MM COMBINATION SPANNER (SET) MM,Storage,Storage,,,,,,,CLIPON,91.3,Industrial Gas,,0.143,,,AN
2024-10-09,SI/INV9060350,2,143.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00534CO,PW16MM COMBINATION SPANNER (SET) MM,Storage,Storage,,,,,,,CLIPON,82.17,Industrial Gas,,0.286,,,AN
2024-10-23,SI/INV9061369,1,143.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00534CO,PW16MM COMBINATION SPANNER (SET) MM,Storage,Storage,,,,,,,CLIPON,73.8034,Industrial Gas,,0.143,,,AN
2024-10-07,SI/INV9060074,1,110.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00532CO,PW8MM COMBINATION SPANNER (SET),Storage,Storage,,,,,,,CLIPON,20.482,Industrial Gas,,0.11,,,AN
2024-01-18,SI/INV9041003,2,120.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,PYLOX SPRAY PAINT FLOURESCENT RED 602 (12CAN/BOX),Paints & Coatings,Paints & Coatings,,,,,,,,96.0,Industrial Gas,,0.24,,,AN
2024-01-18,SI/INV9041003,2,120.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,PYLOX SPRAY PAINT FLOURESCENT YELLOW 600 (12CAN/BOX),Paints & Coatings,Paints & Coatings,,,,,,,,96.0,Industrial Gas,,0.24,,,AN
2024-03-21,SI/INV9045070,1,21.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00648,RACTHET KNOT VGARD BLUE SAFETY HELMET C/W CHIN STRAP,Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,15.0,Industrial Gas,,0.0215,,,AN
2024-01-10,SI/INV9040405,2,45.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00647,RACTHET KNOT VGARD WHITE SAFETY HELMET C/W VISOR & CHIN STRAP,Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,13.0,Industrial Gas,,0.09,,,AN
2024-01-10,SI/INV9040406,2,45.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00647,RACTHET KNOT VGARD WHITE SAFETY HELMET C/W VISOR & CHIN STRAP,Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,13.0,Industrial Gas,,0.09,,,AN
2024-12-30,SI/INV9066247,4,24.25,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RAINX 2 IN 1 GLASS CLEANER + RAIN REPELLENT 23OZ,Maintenance Chemicals,Maintenance Chemicals,,,,,,,,9.9,Industrial Gas,,0.097,,,AN
2024-11-20,SI/INV9063540,6,23.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RAINX SOLUTIONS,To Review,To Review,,,,,,,,14.0,Industrial Gas,,0.138,,,AN
2024-07-10,SI/INV9053404,4,21.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00648,RATCHET KNOT VGARD BLUE SAFETY HELMET C/W INNER LINER & CHIN STRAP (MFG: JAN:2024),Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,15.0,Industrial Gas,,0.086,,,AN
2024-04-05,SI/INV9046361,2,21.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00647,RATCHET KNOT VGARD WHITE SAFETY HELMET,Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,13.0,Industrial Gas,,0.043,,,AN
2024-06-24,SI/INV9051838,20,21.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00647,RATCHET KNOT VGARD WHITE SAFETY HELMET,Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,10.0,Industrial Gas,,0.43,,,AN
2024-04-15,SI/INV9047194,3,21.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00647,RATCHET KNOT VGARD WHITE SAFETY HELMET C/W CHIN STRAP,Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,13.0,Industrial Gas,,0.0645,,,AN
2024-09-24,SI/INV9059208,5,21.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00647,RATCHET KNOT VGARD WHITE SAFETY HELMET C/W CHIN STRAP,Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,10.0,Industrial Gas,,0.1075,,,AN
2024-07-16,SI/INV9053875,3,21.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00647,RATCHET KNOT VGARD WHITE SAFETY HELMET C/W CHIN STRAP,Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,10.0,Industrial Gas,,0.0645,,,AN
2024-04-30,SI/INV9047848,3,21.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00647,RATCHET KNOT VGARD WHITE SAFETY HELMET C/W CHIN STRAP (MFG: JAN;2024),Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,15.0,Industrial Gas,,0.0645,,,AN
2024-04-30,SI/INV9047948,25,21.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00647,RATCHET KNOT VGARD WHITE SAFETY HELMET C/W CHIN STRAP (MFG: JAN'2024),Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,15.0,Industrial Gas,,0.5375,,,AN
2024-07-10,SI/INV9053404,15,21.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00647,RATCHET KNOT VGARD WHITE SAFETY HELMET C/W INNER LINER & CHIN STRAP (MFG: JAN:2024),Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,15.0,Industrial Gas,,0.3225,,,AN
2024-04-15,SI/INV9047194,15,21.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,TN00026,RATCHET KNOT VGARD YELLOW SAFETY HELMET C/W CHIN STRAP,Site Safety Equipment,Site Safety Equipment,,,,,,,MSA,10.0,Industrial Gas,,0.3225,,,AN
2024-07-12,SI/INV9053346,10,23.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AQ01926,"RATCHET STRAP JHOOK 2"" X 8MTR TIE DOWN STRAPS",To Review,To Review,,,,,,,KANAZA,8.165000000000001,Industrial Gas,,0.2231,,,AN
2024-04-26,SI/INV9047841,2,28.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RECHARGEABLE LASER POINTER GREEN,Office & Stationery Supplies,Office & Stationery Supplies,,,,,,,,18.0,Industrial Gas,,0.056,,,AN
2024-07-26,SI/INV9054420,5,28.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RECHARGEABLE LASER POINTER GREEN,Office & Stationery Supplies,Office & Stationery Supplies,,,,,,,,18.0,Industrial Gas,,0.14,,,AN
2024-05-07,SI/INV9048376,5,60.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RECHARGEABLE LED FLASH LIGHT M10 LE285A,Lighting,Lighting,,,,,,,,46.8,Industrial Gas,,0.3,,,AN
2024-08-12,SI/INV9055668,4,88.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RECHARGEABLE LED FLOODLIGHT 50W,Lighting,Lighting,,,,,,,,65.0,Industrial Gas,,0.352,,,AN
2024-01-29,SI/INV9041709,20,19.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"RED ACRYLIC PLATE 2INX4IN ""NORMALLY CLOSE""",Storage,Storage,,,,,,,,2.5,Industrial Gas,,0.396,,,AN
2024-03-26,SI/INV9045613,19,8.8,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RED ARROW STICKERS SELF ADHESIVE WATERPROOF LABELS,Cutting Tool,Cutting Tool,,,,,,,,4.25,Industrial Gas,,0.1672,,,AN
2024-07-23,SI/INV9054417,15,8.8,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RED ARROW STICKERS SELF ADHESIVE WATERPROOF LABELS,Cutting Tool,Cutting Tool,,,,,,,,4.25,Industrial Gas,,0.132,,,AN
2024-07-23,SI/INV9054417,5,8.8,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RED ARROW STICKERS SELF ADHESIVE WATERPROOF LABELS,Cutting Tool,Cutting Tool,,,,,,,,4.25,Industrial Gas,,0.044,,,AN
2024-01-12,SI/INV9040652,10,5.1,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"RED CLOTH TAPE 2"" X 25MTR",Adhesives & Sealants,Adhesives & Sealants,,,,,,,,2.5,Industrial Gas,,0.051,,,AN
2024-01-18,SI/INV9041005,3,3.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RED PLASTIC SINGLET BAG (M) SIZE,Storage,Storage,,,,,,,,1.2,Industrial Gas,,0.009,,,AN
2024-01-18,SI/INV9041005,3,10.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"RED PLASTIC SINGLET BAG 18"" X 30"" (L)",Storage,Storage,,,,,,,,6.5,Industrial Gas,,0.0315,,,AN
2024-08-28,SI/INV9057647,2,0.35,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AR00124,RED PVC INSULATION TAPE,Adhesives & Sealants,Adhesives & Sealants,,,,,,,,0.145,Industrial Gas,,0.0007,,,AN
2024-11-04,SI/INV9062439,1,35.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"RED. TEE A234WPB SCH80 BW A234WPB 1 X 1/2""",Personal Protective Equipment,Personal Protective Equipment,,,,,,,,7.6,Industrial Gas,,0.035,,,AN
2024-06-10,SI/INV9051308,20,7.9,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"RED/WHITE SAFETY TAPE WITH ADHESIVE 2"" X 33MTR",Adhesives & Sealants,Adhesives & Sealants,,,,,,,,4.5,Industrial Gas,,0.158,,,AN
2024-07-26,SI/INV9054420,7,7.9,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"RED/WHITE SAFETY TAPE WITH ADHESIVE 2"" X 33MTR",Adhesives & Sealants,Adhesives & Sealants,,,,,,,,4.5,Industrial Gas,,0.05529999999999999,,,AN
2024-08-22,SI/INV9056386,30,7.9,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"RED/WHITE SAFETY TAPE WITH ADHESIVE 2"" X 33MTR",Adhesives & Sealants,Adhesives & Sealants,,,,,,,,4.5,Industrial Gas,,0.237,,,AN
2024-10-09,SI/INV9060350,10,7.9,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"RED/WHITE SAFETY TAPE WITH ADHESIVE 2"" X 33MTR",Adhesives & Sealants,Adhesives & Sealants,,,,,,,,4.5,Industrial Gas,,0.079,,,AN
2024-08-23,SI/INV9056361,1,480.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,REDB07QCTQ3Q3,To Review,To Review,,,,,,,,360.0,Industrial Gas,,0.48,,,AN
2024-09-27,SI/INV9059204,1,38.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"REDUCING TEE BW 3000# A105 1"" X 0.5""",Tubing & Tube Fittings,Tubing & Tube Fittings,,,,,,,,27.0,Industrial Gas,,0.03879999999999999,,,AN
2024-09-27,SI/INV9059206,1,3734.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"REDUCING TEE BW SCH20S A403 WP304L 20"" X 12""",Tubing & Tube Fittings,Tubing & Tube Fittings,,,,,,,,2250.0,Industrial Gas,,3.7345,,,AN
2024-04-19,SI/INV9047198,30,86.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RENTAL OF SPY MODEL 790 : 535KV PULSE HOLIDAY TESTER,Cable & Wire,Cable & Wire,,,,,,,,70.0,Industrial Gas,,2.58,,,AN
2024-11-11,SI/INV9062707,15,84.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RENTAL OF SPY MODEL 790 535+KV PULSE HOLIDAY TESTER,Cable & Wire,Cable & Wire,,,,,,,,70.0,Industrial Gas,,1.26,,,AN
2024-07-31,SI/INV9054839,3,6.6,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AM00054HD,RESETTABLE COMBINATION NUMBER LOCK,Storage,Storage,,,,,,,,1.8,Industrial Gas,,0.0198,,,AN
2024-11-11,SI/INV9062706,10,6.6,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RESETTABLE COMBINATION NUMBER LOCK LONG SHACKLE,Storage,Storage,,,,,,,,3.5,Industrial Gas,,0.066,,,AN
2024-02-26,SI/INV9043447,3,96.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RESPIRATOR CLEANING WIPE 3M 504,Cleaning Supplies,Cleaning Supplies,,,,,,,,80.0,Industrial Gas,,0.288,,,AN
2024-04-29,SI/INV9047843,1,208.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RETRACTABLE AIR HOSE REEL,Conduit & Fitting,Conduit & Fitting,,,,,,,,90.0,Industrial Gas,,0.208,,,AN
2024-05-29,SI/INV9050032,1,97.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RETRACTABLE AIR HOSE REEL 16MTR PUMA,Conduit & Fitting,Conduit & Fitting,,,,,,,,75.0,Industrial Gas,,0.097,,,AN
2024-05-09,SI/INV9048362,5,7.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RETRACTABLE CUTTER LC360,Cutting Tool,Cutting Tool,,,,,,,,4.2,Industrial Gas,,0.0375,,,AN
2024-05-09,SI/INV9048362,5,7.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RETRACTABLE CUTTER LC390,Cutting Tool,Cutting Tool,,,,,,,,4.4,Industrial Gas,,0.039,,,AN
2024-05-29,SI/INV9050032,3,400.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RETRACTABLE LANYARD TWIN,To Review,To Review,,,,,,,,300.0,Industrial Gas,,1.2,,,AN
2024-02-06,SI/INV9043123,1,865.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH03768,RING WRENCH SET 1341MM C/W CALIBRATION CERT.,Calibration Equipment,Calibration Equipment,,,,,,,PROTOO,137.96,Industrial Gas,,0.865,,,AN
2024-09-20,SI/INV9058580,1,780.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RITTAL FILTER FAN SK 3243.100,Filters,Filters,,,,,,,,593.04,Industrial Gas,,0.78,,,AN
2024-09-16,SI/INV9058728,36,6.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RJ LONDON SPRAY PAINT COMPUTER GREY (328),Paints & Coatings,Paints & Coatings,,,,,,,,5.0,Industrial Gas,,0.216,,,AN
2024-09-16,SI/INV9058728,12,6.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RJ LONDON SPRAY PAINT COMPUTER GREY (328),Paints & Coatings,Paints & Coatings,,,,,,,,5.0,Industrial Gas,,0.072,,,AN
2024-09-16,SI/INV9058728,48,6.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RJ LONDON SPRAY PAINT SILVER NO (36),Paints & Coatings,Paints & Coatings,,,,,,,,5.0,Industrial Gas,,0.288,,,AN
2024-11-11,SI/INV9062710,60,6.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RJ LONDON SPRAY PAINT SILVER NO (36),Paints & Coatings,Paints & Coatings,,,,,,,,5.0,Industrial Gas,,0.36,,,AN
2024-05-30,SI/INV9050021,3,3.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AS00221,ROCK SPARK GUN,Cutting Tool,Cutting Tool,,,,,,,WELD,1.8,Industrial Gas,,0.00873,,,AN
2024-04-30,SI/INV9047842,1,65.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,ROD CONTROLLER,To Review,To Review,,,,,,,,44.9,Industrial Gas,,0.065,,,AN
2024-04-30,SI/INV9047842,1,65.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,ROD CONTROLLER,To Review,To Review,,,,,,,,44.9,Industrial Gas,,0.065,,,AN
2024-04-30,SI/INV9047842,1,65.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,ROD CONTROLLER,To Review,To Review,,,,,,,,39.9,Industrial Gas,,0.065,,,AN
2024-04-30,SI/INV9047842,1,102.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,ROD CONTROLLER WITH PROGRAM,To Review,To Review,,,,,,,,73.9,Industrial Gas,,0.102,,,AN
2024-01-09,SI/INV9040454,2,1120.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,ROSEMOUNT TREX00030012 AC ADAPTER (INCLUDES US EU UK AU OUTLET PLUGS),Electrical Accessories,Electrical Accessories,,,,,,,,911.0,Industrial Gas,,2.24,,,AN
2024-01-09,SI/INV9040454,2,560.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,ROSEMOUNT TREX00040001 LEAD SET CONNECTORS FOR USE WITH 375 FIELD COMMUNICATOR,Office & Stationery Supplies,Office & Stationery Supplies,,,,,,,,466.0,Industrial Gas,,1.12,,,AN
2024-01-09,SI/INV9040454,2,435.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,ROSEMOUNT TREX00050004 TREX MAGNETI C HANGER,Electrical Accessories,Electrical Accessories,,,,,,,,349.0,Industrial Gas,,0.87,,,AN
2024-01-03,SI/INV9040161,1,68.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AT00098,ROTARY PUMP 44G (JAPAN),Pumps,Pumps,,,,,,,,45.0,Industrial Gas,,0.068,,,AN
2024-10-28,SI/INV9061826,6,69.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AT00098,ROTARY PUMP 44G (JAPAN),Pumps,Pumps,,,,,,,,47.0,Industrial Gas,,0.414,,,AN
2024-06-11,SI/INV9051311,20,56.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"ROTATING GATE VALVE LOCKOUT FIT 4""6.5""",Site Safety Equipment,Site Safety Equipment,,,,,,,,42.5,Industrial Gas,,1.12,,,AN
2024-05-06,SI/INV9048393,10,6.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,ROUND COTTON LOOPEDEND MOP OF HIGHGRADE COTTON YARN WITH LAUNDERABLE TAILBAND (RED),Cleaning Supplies,Cleaning Supplies,,,,,,,,4.0,Industrial Gas,,0.065,,,AN
2024-05-10,SI/INV9049099,5,6.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,ROUND COTTON LOOPEDEND MOP OF HIGHGRADE COTTON YARN WITH LAUNDERABLE TAILBAND (RED),Cleaning Supplies,Cleaning Supplies,,,,,,,,4.0,Industrial Gas,,0.0325,,,AN
2024-05-13,SI/INV9049089,20,14.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AU00294,RTV732 300ML CLEAR SILICONE SEALANT,Adhesives & Sealants,Adhesives & Sealants,,,,,,,DOW,8.3,Industrial Gas,,0.28,,,AN
2024-07-31,SI/INV9054839,3,14.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AU00294,RTV732 300ML CLEAR SILICONE SEALANT,Adhesives & Sealants,Adhesives & Sealants,,,,,,,DOW,9.5,Industrial Gas,,0.042,,,AN
2024-08-14,SI/INV9055678,5,14.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AU00294,RTV732 300ML CLEAR SILICONE SEALANT,Adhesives & Sealants,Adhesives & Sealants,,,,,,,DOW,9.5,Industrial Gas,,0.07,,,AN
2024-08-30,SI/INV9057651,2,14.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AU00294,RTV732 300ML CLEAR SILICONE SEALANT,Adhesives & Sealants,Adhesives & Sealants,,,,,,,DOW,8.3,Industrial Gas,,0.028,,,AN
2024-07-26,SI/INV9054421,1,20.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RUBBER INSERT ( BOTH SIDE ROUGH ) 3MMTHK X 1.5'' (W) X 10MTR APS,Seals & Gaskets,Seals & Gaskets,,,,,,,,8.0,Industrial Gas,,0.02,,,AN
2024-10-30,SI/INV9062074,1,10.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RUBBER INSERT ( BOTH SIDE ROUGH ) 3MMTHK X 38MM (W) X 10MTR APS,Seals & Gaskets,Seals & Gaskets,,,,,,,,5.0,Industrial Gas,,0.01,,,AN
2024-07-26,SI/INV9054421,1,22.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RUBBER INSERT ( BOTH SIDE ROUGH ) 3MMTHK X 83MM (W) X 10MTR APS,Seals & Gaskets,Seals & Gaskets,,,,,,,,10.0,Industrial Gas,,0.022,,,AN
2024-10-14,SI/INV9060904,1,22.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RUBBER INSERT ( BOTH SIDE ROUGH ) 3MMTHK X 83MM (W) X 10MTR APS,Seals & Gaskets,Seals & Gaskets,,,,,,,,10.0,Industrial Gas,,0.022,,,AN
2024-07-26,SI/INV9054421,1,22.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RUBBER INSERT ( BOTH SIDE ROUGH ) 5MMTHK X 1.5'' (W) X 5MTR APS,Seals & Gaskets,Seals & Gaskets,,,,,,,,10.0,Industrial Gas,,0.022,,,AN
2024-10-30,SI/INV9062074,4,12.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RUBBER INSERT ( BOTH SIDE ROUGH ) 5MMTHK X 38MM (W) X 5MTR APS,Seals & Gaskets,Seals & Gaskets,,,,,,,,6.0,Industrial Gas,,0.048,,,AN
2024-07-26,SI/INV9054421,1,26.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RUBBER INSERT ( BOTH SIDE ROUGH ) 5MMTHK X 83MM (W) X 5MTR APS,Seals & Gaskets,Seals & Gaskets,,,,,,,,12.0,Industrial Gas,,0.026,,,AN
2024-10-14,SI/INV9060904,4,26.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RUBBER INSERT ( BOTH SIDE ROUGH ) 5MMTHK X 83MM (W) X 5MTR APS,Seals & Gaskets,Seals & Gaskets,,,,,,,,12.0,Industrial Gas,,0.104,,,AN
2024-10-14,SI/INV9060930,1,15.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AM00578,RUBBER PALM COTTON GLOVE,Personal Protective Equipment,Personal Protective Equipment,,,,,,,,4.45529,Industrial Gas,,0.015,,,AN
2024-08-12,SI/INV9055666,5,12.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN01456,RUBBER SAFETY BOOT C/W MIDSOLE & TOECAP SIZE: 8,Site Safety Equipment,Site Safety Equipment,,,,,,,,5.8,Industrial Gas,,0.06,,,AN
2024-12-16,SI/INV9065541,2,27.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RUBBER SAFETY BOOT WITH STEEL TOE CAP SIZE: 45,Site Safety Equipment,Site Safety Equipment,,,,,,,,20.0,Industrial Gas,,0.054,,,AN
2024-10-30,SI/INV9061967,63,28.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RUBBER WHEEL CHOCK BLOCK L250MM X W150MM X H180MM,Cutting Tool,Cutting Tool,,,,,,,,16.0,Industrial Gas,,1.764,,,AN
2024-10-30,SI/INV9061967,17,28.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,RUBBER WHEEL CHOCK BLOCK L250MM X W150MM X H180MM,Cutting Tool,Cutting Tool,,,,,,,,16.0,Industrial Gas,,0.476,,,AN
